timestamp,open,high,low,close,volume
2025-02-04T00:00:00+00:00,97.7118,98.7988,97.7118,98.7988,16003
2025-02-05T00:00:00+00:00,98.7988,99.1554,98.7303,99.1554,19250
2025-02-06T00:00:00+00:00,99.1554,100.1323,98.8008,100.1323,38423
2025-02-07T00:00:00+00:00,100.1323,100.1323,99.3576,99.4362,7181
2025-02-08T00:00:00+00:00,99.4362,100.0451,99.4362,99.8735,48780
2025-02-09T00:00:00+00:00,99.8735,100.637,99.8735,100.4577,48724
2025-02-10T00:00:00+00:00,100.4577,101.0104,100.0424,101.0104,30400
2025-02-11T00:00:00+00:00,101.0104,101.3932,100.5997,100.8005,5940
2025-02-12T00:00:00+00:00,100.8005,100.8005,100.0597,100.205,36427
2025-02-13T00:00:00+00:00,100.205,100.7586,99.8578,100.2236,11899
2025-02-14T00:00:00+00:00,100.2236,100.6952,99.8514,100.0522,11789
2025-02-15T00:00:00+00:00,100.0522,100.6745,99.2198,100.6745,30819
2025-02-16T00:00:00+00:00,100.6745,101.164,100.3959,100.3959,44376
2025-02-17T00:00:00+00:00,100.3959,100.8631,99.8468,100.8631,38957
2025-02-18T00:00:00+00:00,100.8631,100.8631,100.6877,100.8168,32246
2025-02-19T00:00:00+00:00,100.8168,101.469,100.0337,101.469,6250
2025-02-20T00:00:00+00:00,101.469,102.5493,101.4571,102.5493,27461
2025-02-21T00:00:00+00:00,102.5493,104.3843,102.5493,104.3843,41591
2025-02-22T00:00:00+00:00,104.3843,105.2397,104.3843,104.7781,18089
2025-02-23T00:00:00+00:00,104.7781,106.1012,104.7781,106.1012,45019
2025-02-24T00:00:00+00:00,106.1012,106.3676,105.4653,105.9483,1610
2025-02-25T00:00:00+00:00,105.9483,105.9483,104.4862,105.0668,14969
2025-02-26T00:00:00+00:00,105.0668,105.0668,104.7739,104.9129,17009
2025-02-27T00:00:00+00:00,104.9129,105.2849,104.7275,104.7275,41086
2025-02-28T00:00:00+00:00,104.7275,105.494,104.7197,104.7197,37346
2025-03-01T00:00:00+00:00,104.7197,105.3595,104.5415,105.2853,8564
2025-03-02T00:00:00+00:00,105.2853,105.8925,105.2853,105.8925,14803
2025-03-03T00:00:00+00:00,105.8925,105.8925,105.1309,105.1309,33016
2025-03-04T00:00:00+00:00,105.1309,106.8469,105.1309,106.8469,19132
2025-03-05T00:00:00+00:00,106.8469,109.0679,106.8469,109.0679,11589
2025-03-06T00:00:00+00:00,109.0679,109.0679,108.4641,108.5014,5931
2025-03-07T00:00:00+00:00,108.5014,109.1382,108.5014,109.1096,25196
2025-03-08T00:00:00+00:00,109.1096,109.3453,108.7945,109.3453,3614
2025-03-09T00:00:00+00:00,109.3453,109.6568,109.3453,109.6568,37692
2025-03-10T00:00:00+00:00,109.6568,110.0021,109.3768,109.3768,16514
2025-03-11T00:00:00+00:00,109.3768,110.1767,108.7997,108.7997,2624
2025-03-12T00:00:00+00:00,108.7997,110.246,108.7997,109.8122,44903
2025-03-13T00:00:00+00:00,109.8122,110.4617,109.683,110.4617,8084
2025-03-14T00:00:00+00:00,110.4617,110.4754,110.1965,110.2614,31166
2025-03-15T00:00:00+00:00,110.2614,110.6917,109.7933,110.4753,44255
2025-03-16T00:00:00+00:00,110.4753,111.7793,110.4753,110.9117,19292
2025-03-17T00:00:00+00:00,110.9117,111.0445,109.9293,109.9293,22702
2025-03-18T00:00:00+00:00,109.9293,110.3545,109.9293,110.3143,18397
2025-03-19T00:00:00+00:00,110.3143,111.278,110.3143,111.278,29599
2025-03-20T00:00:00+00:00,111.278,111.278,110.129,110.5214,17693
2025-03-21T00:00:00+00:00,110.5214,111.1292,110.2521,110.2521,46013
2025-03-22T00:00:00+00:00,110.2521,110.2521,108.8813,108.8813,5585
2025-03-23T00:00:00+00:00,108.8813,109.8228,108.631,108.631,9167
2025-03-24T00:00:00+00:00,108.631,108.631,108.0723,108.4956,27371
2025-03-25T00:00:00+00:00,108.4956,108.6631,107.8167,108.6631,25847
2025-03-26T00:00:00+00:00,108.6631,108.6631,106.9405,106.9405,36909
2025-03-27T00:00:00+00:00,106.9405,107.7645,106.8293,107.7645,40758
2025-03-28T00:00:00+00:00,107.7645,107.7645,106.85,106.966,32010
2025-03-29T00:00:00+00:00,106.966,107.2711,105.5805,105.5805,19598
2025-03-30T00:00:00+00:00,105.5805,105.5805,104.5638,105.2388,16392
2025-03-31T00:00:00+00:00,105.2388,105.2388,104.8545,104.9933,17046
2025-04-01T00:00:00+00:00,104.9933,105.5948,104.9933,105.1428,42272
2025-04-02T00:00:00+00:00,105.1428,105.1428,103.96,104.2502,10671
2025-04-03T00:00:00+00:00,104.2502,104.2502,103.5204,103.5204,7985
2025-04-04T00:00:00+00:00,103.5204,103.5825,102.9372,102.9372,31444
2025-04-05T00:00:00+00:00,102.9372,103.6259,102.9372,103.2632,31450
2025-04-06T00:00:00+00:00,103.2632,103.2632,100.2578,100.2578,30004
2025-04-07T00:00:00+00:00,100.2578,100.2578,98.6273,98.6273,36905
2025-04-08T00:00:00+00:00,98.6273,98.7929,98.4181,98.4724,17203
2025-04-09T00:00:00+00:00,98.4724,98.6521,98.0446,98.0446,16679
2025-04-10T00:00:00+00:00,98.0446,98.4504,98.0302,98.4504,21952
2025-04-11T00:00:00+00:00,98.4504,99.0566,98.4504,99.0566,11014
2025-04-12T00:00:00+00:00,99.0566,99.0566,98.4946,98.7747,28248
2025-04-13T00:00:00+00:00,98.7747,99.7725,98.7747,99.7022,46581
2025-04-14T00:00:00+00:00,99.7022,100.6399,99.7022,100.0435,24052
2025-04-15T00:00:00+00:00,100.0435,100.9256,99.9338,100.4527,36272
2025-04-16T00:00:00+00:00,100.4527,100.4549,99.5848,99.5848,15380
2025-04-17T00:00:00+00:00,99.5848,99.9931,99.5288,99.9382,27497
2025-04-18T00:00:00+00:00,99.9382,100.0637,99.0794,99.529,36004
2025-04-19T00:00:00+00:00,99.529,100.0092,99.529,99.9061,43123
2025-04-20T00:00:00+00:00,99.9061,99.9784,99.193,99.9784,22453
2025-04-21T00:00:00+00:00,99.9784,100.4668,99.9784,100.0855,28627
2025-04-22T00:00:00+00:00,100.0855,100.8455,100.0855,100.8455,23935
2025-04-23T00:00:00+00:00,100.8455,101.1622,100.8455,101.1415,3033
2025-04-24T00:00:00+00:00,101.1415,101.6152,101.1415,101.6152,9272
2025-04-25T00:00:00+00:00,101.6152,101.9109,101.4278,101.7741,17793
2025-04-26T00:00:00+00:00,101.7741,101.8104,100.6496,100.6496,8506
2025-04-27T00:00:00+00:00,100.6496,100.7858,100.2866,100.7858,21444
2025-04-28T00:00:00+00:00,100.7858,100.7858,98.9598,99.6353,13997
2025-04-29T00:00:00+00:00,99.6353,100.4796,99.6353,100.2363,20764
2025-04-30T00:00:00+00:00,100.2363,101.7896,100.1362,101.7896,3691
2025-05-01T00:00:00+00:00,101.7896,101.9532,101.5529,101.9532,23362
2025-05-02T00:00:00+00:00,101.9532,102.432,101.9532,102.0432,24736
2025-05-03T00:00:00+00:00,102.0432,102.0432,100.474,100.474,49090
2025-05-04T00:00:00+00:00,100.474,100.474,98.5956,98.5956,32686
2025-05-05T00:00:00+00:00,98.5956,98.5956,97.5972,97.5972,17088
2025-05-06T00:00:00+00:00,97.5972,97.7765,97.552,97.5883,31455
2025-05-07T00:00:00+00:00,97.5883,97.5883,96.6138,97.0099,22300
2025-05-08T00:00:00+00:00,97.0099,97.4995,97.0099,97.1695,40069
2025-05-09T00:00:00+00:00,97.1695,97.8167,96.7968,97.8167,6610
2025-05-10T00:00:00+00:00,97.8167,98.2571,97.8167,97.9039,32201
2025-05-11T00:00:00+00:00,97.9039,97.9039,97.186,97.186,15522
2025-05-12T00:00:00+00:00,97.186,97.186,96.638,96.638,37272
2025-05-13T00:00:00+00:00,96.638,96.638,95.8454,95.8454,47062
2025-05-14T00:00:00+00:00,95.8454,96.3452,95.5407,96.3452,21679
2025-05-15T00:00:00+00:00,96.3452,97.0693,96.3452,96.8313,15180
2025-05-16T00:00:00+00:00,96.8313,96.8313,95.6388,95.6388,40111
2025-05-17T00:00:00+00:00,95.6388,96.1666,95.6121,96.1666,12759
2025-05-18T00:00:00+00:00,96.1666,96.7475,95.9816,96.7475,4573
2025-05-19T00:00:00+00:00,96.7475,97.1223,96.006,97.1223,33170
2025-05-20T00:00:00+00:00,97.1223,97.5848,97.1223,97.5848,23328
2025-05-21T00:00:00+00:00,97.5848,98.1967,97.5848,98.0445,5282
2025-05-22T00:00:00+00:00,98.0445,98.0445,97.8647,97.8647,10777
2025-05-23T00:00:00+00:00,97.8647,98.2325,97.3533,97.7762,37573
2025-05-24T00:00:00+00:00,97.7762,97.8344,97.1324,97.1324,35247
2025-05-25T00:00:00+00:00,97.1324,97.4694,96.5213,97.4694,29103
2025-05-26T00:00:00+00:00,97.4694,97.8133,96.9307,96.9307,14617
2025-05-27T00:00:00+00:00,96.9307,96.9307,96.5206,96.9295,37175
2025-05-28T00:00:00+00:00,96.9295,96.9871,96.501,96.6692,20087
2025-05-29T00:00:00+00:00,96.6692,97.6802,96.6692,97.6802,5664
2025-05-30T00:00:00+00:00,97.6802,97.6802,96.1636,96.1636,44331
2025-05-31T00:00:00+00:00,96.1636,96.4331,96.0266,96.4331,10764
2025-06-01T00:00:00+00:00,96.4331,97.0485,96.4331,96.9932,21159
2025-06-02T00:00:00+00:00,96.9932,96.9932,96.0099,96.1956,31716
2025-06-03T00:00:00+00:00,96.1956,96.1956,95.4386,95.7194,33361
2025-06-04T00:00:00+00:00,95.7194,95.944,95.2511,95.5534,40564
2025-06-05T00:00:00+00:00,95.5534,96.4564,95.5534,96.2921,38696
2025-06-06T00:00:00+00:00,96.2921,96.2921,95.5766,95.5766,38764
2025-06-07T00:00:00+00:00,95.5766,96.3795,95.5766,95.9511,19229
2025-06-08T00:00:00+00:00,95.9511,96.6467,95.9511,96.0322,6979
2025-06-09T00:00:00+00:00,96.0322,96.0322,95.6552,95.8419,11539
2025-06-10T00:00:00+00:00,95.8419,96.7898,95.568,96.7898,37051
2025-06-11T00:00:00+00:00,96.7898,97.2182,96.7898,97.2182,27488
2025-06-12T00:00:00+00:00,97.2182,97.9793,97.1699,97.9793,31276
2025-06-13T00:00:00+00:00,97.9793,98.0083,97.4982,98.0083,41986
2025-06-14T00:00:00+00:00,98.0083,98.1578,97.8988,98.1578,19876
2025-06-15T00:00:00+00:00,98.1578,99.3578,97.6052,99.3578,40903
2025-06-16T00:00:00+00:00,99.3578,99.5584,98.9572,99.028,27738
2025-06-17T00:00:00+00:00,99.028,101.1601,99.028,100.936,8698
2025-06-18T00:00:00+00:00,100.936,100.9446,100.6296,100.817,47229
2025-06-19T00:00:00+00:00,100.817,101.7923,100.7148,101.7648,37127
2025-06-20T00:00:00+00:00,101.7648,102.157,101.2347,101.2347,9946
2025-06-21T00:00:00+00:00,101.2347,101.4587,100.9408,100.9408,34275
2025-06-22T00:00:00+00:00,100.9408,100.9866,100.1308,100.1308,39005
2025-06-23T00:00:00+00:00,100.1308,101.3337,100.1308,101.3337,23618
2025-06-24T00:00:00+00:00,101.3337,101.609,100.942,101.6063,13363
2025-06-25T00:00:00+00:00,101.6063,101.9146,101.3036,101.8489,27920
2025-06-26T00:00:00+00:00,101.8489,102.7009,101.7936,101.7936,26302
2025-06-27T00:00:00+00:00,101.7936,102.5239,101.7936,102.1737,3426
2025-06-28T00:00:00+00:00,102.1737,103.7912,102.1737,103.7912,29855
2025-06-29T00:00:00+00:00,103.7912,105.3666,103.7912,105.3666,43911
2025-06-30T00:00:00+00:00,105.3666,105.5955,105.281,105.281,41845
2025-07-01T00:00:00+00:00,105.281,105.281,104.3669,104.3669,35971
2025-07-02T00:00:00+00:00,104.3669,104.3709,103.5639,103.5639,36456
2025-07-03T00:00:00+00:00,103.5639,103.7715,102.475,102.475,15908
2025-07-04T00:00:00+00:00,102.475,102.8782,102.0493,102.8782,7586
2025-07-05T00:00:00+00:00,102.8782,102.8782,102.2945,102.575,4677
2025-07-06T00:00:00+00:00,102.575,103.6032,102.4782,103.6032,38088
2025-07-07T00:00:00+00:00,103.6032,104.062,103.2782,104.062,26070
2025-07-08T00:00:00+00:00,104.062,104.062,103.6465,103.7437,31221
2025-07-09T00:00:00+00:00,103.7437,103.7437,101.9344,101.9344,31490
2025-07-10T00:00:00+00:00,101.9344,102.7268,101.9344,102.7268,23646
2025-07-11T00:00:00+00:00,102.7268,103.6896,102.7268,103.5499,30939
2025-07-12T00:00:00+00:00,103.5499,103.7158,103.1519,103.4764,16545
2025-07-13T00:00:00+00:00,103.4764,103.9268,103.2,103.9268,2437
2025-07-14T00:00:00+00:00,103.9268,104.9376,103.9268,104.9376,45944
2025-07-15T00:00:00+00:00,104.9376,105.1483,104.0428,104.2775,19756
2025-07-16T00:00:00+00:00,104.2775,104.3365,103.8862,103.8862,13460
2025-07-17T00:00:00+00:00,103.8862,103.8862,102.3414,102.3414,9963
2025-07-18T00:00:00+00:00,102.3414,102.3414,100.6476,100.6476,29889
2025-07-19T00:00:00+00:00,100.6476,102.4006,100.6476,102.4006,22411
2025-07-20T00:00:00+00:00,102.4006,102.9031,102.1625,102.9031,24976
2025-07-21T00:00:00+00:00,102.9031,102.9031,101.7534,101.7534,32578
2025-07-22T00:00:00+00:00,101.7534,102.5537,101.7534,102.0252,31692
2025-07-23T00:00:00+00:00,102.0252,103.0155,102.0252,102.8551,48462
2025-07-24T00:00:00+00:00,102.8551,102.8551,102.2028,102.2028,6918
2025-07-25T00:00:00+00:00,102.2028,102.2303,101.6542,101.6542,45094
2025-07-26T00:00:00+00:00,101.6542,101.6624,100.9415,101.3432,25344
2025-07-27T00:00:00+00:00,101.3432,102.769,101.3432,102.769,37792
2025-07-28T00:00:00+00:00,102.769,103.0204,102.2231,102.2231,31426
2025-07-29T00:00:00+00:00,102.2231,102.5255,102.17,102.3024,3438
2025-07-30T00:00:00+00:00,102.3024,103.83,102.153,103.83,9890
2025-07-31T00:00:00+00:00,103.83,104.421,103.5344,104.2297,36402
2025-08-01T00:00:00+00:00,104.2297,104.6031,103.6403,104.6031,7489
2025-08-02T00:00:00+00:00,104.6031,104.904,104.4126,104.6205,46238
2025-08-03T00:00:00+00:00,104.6205,105.4529,104.3198,105.2098,7511
2025-08-04T00:00:00+00:00,105.2098,106.0883,105.2098,105.7453,4968
2025-08-05T00:00:00+00:00,105.7453,106.895,105.5358,106.895,30800
2025-08-06T00:00:00+00:00,106.895,107.3252,105.7429,105.7429,4314
2025-08-07T00:00:00+00:00,105.7429,106.3209,105.5286,106.3209,5496
2025-08-08T00:00:00+00:00,106.3209,106.5915,105.0833,105.0833,16269
2025-08-09T00:00:00+00:00,105.0833,105.237,104.9813,105.2289,10482
2025-08-10T00:00:00+00:00,105.2289,105.8037,105.2289,105.6194,2689
2025-08-11T00:00:00+00:00,105.6194,106.3496,105.6194,105.8095,2034
2025-08-12T00:00:00+00:00,105.8095,106.0179,105.4946,105.4946,49867
2025-08-13T00:00:00+00:00,105.4946,106.2047,105.4946,106.2047,30622
2025-08-14T00:00:00+00:00,106.2047,106.2047,105.1772,106.1061,44181
2025-08-15T00:00:00+00:00,106.1061,106.1061,105.5989,105.7323,32390
2025-08-16T00:00:00+00:00,105.7323,106.6047,105.6434,106.6047,30069
2025-08-17T00:00:00+00:00,106.6047,106.8609,106.6047,106.6607,19023
2025-08-18T00:00:00+00:00,106.6607,106.6607,105.4036,105.4036,40150
2025-08-19T00:00:00+00:00,105.4036,105.4036,104.6334,104.6334,46991
2025-08-20T00:00:00+00:00,104.6334,105.9123,104.6334,105.5501,15091
2025-08-21T00:00:00+00:00,105.5501,105.5501,104.4794,104.8937,27131
2025-08-22T00:00:00+00:00,104.8937,104.8937,104.3016,104.5861,25530
2025-08-23T00:00:00+00:00,104.5861,105.2071,104.5861,104.9025,6594
2025-08-24T00:00:00+00:00,104.9025,105.1857,104.386,104.386,37462
2025-08-25T00:00:00+00:00,104.386,105.7681,104.386,104.9691,27922
2025-08-26T00:00:00+00:00,104.9691,105.1182,104.2824,104.2824,48255
2025-08-27T00:00:00+00:00,104.2824,104.8654,104.2824,104.8654,34253
2025-08-28T00:00:00+00:00,104.8654,105.8796,104.8654,105.8796,37455
2025-08-29T00:00:00+00:00,105.8796,105.9458,104.9368,104.9368,37763
2025-08-30T00:00:00+00:00,104.9368,105.7128,104.7669,104.7669,2720
2025-08-31T00:00:00+00:00,104.7669,104.7669,103.8173,103.8173,18909
2025-09-01T00:00:00+00:00,103.8173,103.8173,103.3782,103.4272,10388
2025-09-02T00:00:00+00:00,103.4272,103.7382,102.8962,103.7382,3009
2025-09-03T00:00:00+00:00,103.7382,104.4811,103.7382,104.4811,11315
2025-09-04T00:00:00+00:00,104.4811,104.6305,104.0338,104.1067,6567
2025-09-05T00:00:00+00:00,104.1067,104.2971,104.0367,104.0367,6346
2025-09-06T00:00:00+00:00,104.0367,104.5792,103.9622,104.1905,18902
2025-09-07T00:00:00+00:00,104.1905,104.8813,104.1905,104.8813,45447
2025-09-08T00:00:00+00:00,104.8813,104.8813,104.1036,104.1036,26903
2025-09-09T00:00:00+00:00,104.1036,105.5219,104.1036,105.5219,9993
2025-09-10T00:00:00+00:00,105.5219,105.9465,105.2263,105.9465,29223
2025-09-11T00:00:00+00:00,105.9465,106.5251,105.9222,105.9222,44781
2025-09-12T00:00:00+00:00,105.9222,105.9894,105.8462,105.8526,2228
2025-09-13T00:00:00+00:00,105.8526,106.0122,105.589,106.0122,27504
2025-09-14T00:00:00+00:00,106.0122,106.0122,105.496,105.6395,22284
2025-09-15T00:00:00+00:00,105.6395,107.0537,105.6395,106.6021,24714
2025-09-16T00:00:00+00:00,106.6021,108.3787,106.6021,108.3787,35338
2025-09-17T00:00:00+00:00,108.3787,109.5937,108.3787,109.2945,12018
2025-09-18T00:00:00+00:00,109.2945,110.153,109.2945,109.8359,23896
2025-09-19T00:00:00+00:00,109.8359,110.0868,109.1899,109.7599,7737
2025-09-20T00:00:00+00:00,109.7599,110.1902,109.1717,109.1717,43959
2025-09-21T00:00:00+00:00,109.1717,110.6429,109.1717,109.9673,37944
2025-09-22T00:00:00+00:00,109.9673,110.0526,109.5396,109.8032,42634
2025-09-23T00:00:00+00:00,109.8032,110.5678,109.8032,110.509,29820
2025-09-24T00:00:00+00:00,110.509,111.4077,110.509,111.4077,4681
2025-09-25T00:00:00+00:00,111.4077,111.4655,111.3142,111.3973,25165
2025-09-26T00:00:00+00:00,111.3973,111.939,111.287,111.287,41305
2025-09-27T00:00:00+00:00,111.287,111.287,109.2337,109.2337,49425
2025-09-28T00:00:00+00:00,109.2337,109.6236,109.0056,109.0056,22071
2025-09-29T00:00:00+00:00,109.0056,109.0056,108.3068,108.661,23507
2025-09-30T00:00:00+00:00,108.661,108.8532,108.661,108.6932,47374
2025-10-01T00:00:00+00:00,108.6932,108.6932,108.193,108.193,25435
2025-10-02T00:00:00+00:00,108.193,108.5766,107.8508,107.8508,4431
2025-10-03T00:00:00+00:00,107.8508,108.0135,107.4194,107.6934,45458
2025-10-04T00:00:00+00:00,107.6934,108.3542,107.4558,107.4659,40498
2025-10-05T00:00:00+00:00,107.4659,107.7474,107.1785,107.1785,23925
2025-10-06T00:00:00+00:00,107.1785,107.5493,106.9578,107.26,47454
2025-10-07T00:00:00+00:00,107.26,107.6123,106.949,107.4898,9375
2025-10-08T00:00:00+00:00,107.4898,107.4898,105.7468,105.7468,35497
2025-10-09T00:00:00+00:00,105.7468,106.6436,105.7468,106.5789,21241
2025-10-10T00:00:00+00:00,106.5789,107.4724,106.5789,107.3229,15846
2025-10-11T00:00:00+00:00,107.3229,108.1254,107.3229,108.1254,34271
2025-10-12T00:00:00+00:00,108.1254,108.2436,107.4394,107.47,23070
2025-10-13T00:00:00+00:00,107.47,107.9062,107.1723,107.1723,12851
2025-10-14T00:00:00+00:00,107.1723,107.5431,106.7843,106.7843,29683
2025-10-15T00:00:00+00:00,106.7843,107.3076,106.0019,106.0019,41015
2025-10-16T00:00:00+00:00,106.0019,106.5564,105.8591,106.2432,21281
2025-10-17T00:00:00+00:00,106.2432,107.0726,106.2432,106.9237,45453
2025-10-18T00:00:00+00:00,106.9237,108.1011,106.9237,107.4694,26026
2025-10-19T00:00:00+00:00,107.4694,107.4694,107.0325,107.4501,40627
2025-10-20T00:00:00+00:00,107.4501,107.9315,106.7199,106.7199,37342
2025-10-21T00:00:00+00:00,106.7199,107.347,106.7199,106.8656,6496
2025-10-22T00:00:00+00:00,106.8656,106.9044,106.5749,106.6604,29670
2025-10-23T00:00:00+00:00,106.6604,108.3585,106.6604,107.5465,2747
2025-10-24T00:00:00+00:00,107.5465,107.5465,107.1281,107.4401,6348
2025-10-25T00:00:00+00:00,107.4401,108.2177,107.3782,107.8801,43595
2025-10-26T00:00:00+00:00,107.8801,109.1766,107.7671,109.1766,31962
2025-10-27T00:00:00+00:00,109.1766,109.1766,108.3284,108.3284,1344
2025-10-28T00:00:00+00:00,108.3284,108.6888,108.3284,108.6888,48660
2025-10-29T00:00:00+00:00,108.6888,108.6888,107.8291,107.8291,8985
2025-10-30T00:00:00+00:00,107.8291,108.5556,107.8291,108.1047,8265
2025-10-31T00:00:00+00:00,108.1047,108.3792,107.2438,107.2438,38686
2025-11-01T00:00:00+00:00,107.2438,107.5159,106.9904,107.2553,16765
2025-11-02T00:00:00+00:00,107.2553,107.2553,106.2218,106.2218,24632
2025-11-03T00:00:00+00:00,106.2218,106.9313,105.6197,105.6197,37316
2025-11-04T00:00:00+00:00,105.6197,107.1449,105.6197,107.1449,25464
2025-11-05T00:00:00+00:00,107.1449,107.3474,106.9747,106.9747,49034
2025-11-06T00:00:00+00:00,106.9747,106.9747,105.7642,105.7642,9743
2025-11-07T00:00:00+00:00,105.7642,106.5568,105.7642,106.3238,45871
2025-11-08T00:00:00+00:00,106.3238,106.3238,104.7801,104.7801,5135
2025-11-09T00:00:00+00:00,104.7801,104.7801,103.6078,103.9634,14072
2025-11-10T00:00:00+00:00,103.9634,104.2738,103.8741,104.2738,36588
2025-11-11T00:00:00+00:00,104.2738,104.2738,103.7432,103.7432,4132
2025-11-12T00:00:00+00:00,103.7432,104.3165,103.7328,104.3165,27215
2025-11-13T00:00:00+00:00,104.3165,104.3165,102.5816,103.3153,33519
2025-11-14T00:00:00+00:00,103.3153,103.3153,102.6314,102.6314,6414
2025-11-15T00:00:00+00:00,102.6314,102.6314,101.4197,101.4197,36748
2025-11-16T00:00:00+00:00,101.4197,101.7304,101.3786,101.7304,30223
2025-11-17T00:00:00+00:00,101.7304,101.7304,100.6827,100.6827,3775
2025-11-18T00:00:00+00:00,100.6827,100.6827,99.1168,99.1168,42908
2025-11-19T00:00:00+00:00,99.1168,100.7588,99.1168,100.7588,24809
2025-11-20T00:00:00+00:00,100.7588,100.7588,100.0554,100.2144,40817
2025-11-21T00:00:00+00:00,100.2144,100.2144,99.6599,100.0939,43281
2025-11-22T00:00:00+00:00,100.0939,100.1435,99.4426,99.4426,45503
2025-11-23T00:00:00+00:00,99.4426,99.4426,99.0773,99.1419,10023
2025-11-24T00:00:00+00:00,99.1419,99.1419,98.2977,98.2977,8434
2025-11-25T00:00:00+00:00,98.2977,98.6074,97.6634,97.6634,8717
2025-11-26T00:00:00+00:00,97.6634,97.963,96.7335,97.1727,19715
2025-11-27T00:00:00+00:00,97.1727,97.1727,95.3872,95.666,5853
2025-11-28T00:00:00+00:00,95.666,95.666,94.8936,95.0647,45690
2025-11-29T00:00:00+00:00,95.0647,96.1676,95.0647,95.1466,37044
2025-11-30T00:00:00+00:00,95.1466,95.1466,94.0761,94.0761,46889
2025-12-01T00:00:00+00:00,94.0761,94.0761,92.9736,92.9736,14171
2025-12-02T00:00:00+00:00,92.9736,93.0543,92.4578,92.4802,38504
2025-12-03T00:00:00+00:00,92.4802,92.5324,91.9066,91.9066,6650
2025-12-04T00:00:00+00:00,91.9066,92.4136,91.9066,91.9326,27921
2025-12-05T00:00:00+00:00,91.9326,92.6888,91.3528,92.6888,43096
2025-12-06T00:00:00+00:00,92.6888,93.2656,92.6888,93.0686,37130
2025-12-07T00:00:00+00:00,93.0686,93.1507,92.7552,93.0765,4631
2025-12-08T00:00:00+00:00,93.0765,93.306,92.8576,93.0751,47486
2025-12-09T00:00:00+00:00,93.0751,94.127,93.0751,93.8038,6168
2025-12-10T00:00:00+00:00,93.8038,94.3533,93.8038,94.1257,20845
2025-12-11T00:00:00+00:00,94.1257,94.1257,93.2218,93.2218,39053
2025-12-12T00:00:00+00:00,93.2218,94.0023,93.2218,93.4236,37937
2025-12-13T00:00:00+00:00,93.4236,95.6304,93.4236,95.6304,38799
2025-12-14T00:00:00+00:00,95.6304,95.8873,95.1961,95.1961,2984
2025-12-15T00:00:00+00:00,95.1961,95.389,94.4622,95.389,32650
2025-12-16T00:00:00+00:00,95.389,96.1227,95.389,96.0251,46128
2025-12-17T00:00:00+00:00,96.0251,96.5813,96.0251,96.3666,40758
2025-12-18T00:00:00+00:00,96.3666,98.0419,96.3666,98.0419,23634
